CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
200041206,ALL OTHER,4801,RESISTING OFFICER,B,E ELLSWORTH RD & VARSITY DR,ANN ARBOR,2020-12-20 18:05:00,OBSTRUCTING POLICE,-83.72593580099993,42.229659500000025
200041206,ALL OTHER,5011,PAROLE VIOLATION,B,E ELLSWORTH RD & VARSITY DR,ANN ARBOR,2020-12-20 18:05:00,OBSTRUCTING JUSTICE,-83.72593580099993,42.229659500000025
200041206,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,E ELLSWORTH RD & VARSITY DR,ANN ARBOR,2020-12-20 18:05:00,OUI OF LIQUOR / DRUGS,-83.72593580099993,42.229659500000025
200041206,DRIVING UNDER THE INFLUENCE,80412,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 2ND OFFENSE,B,E ELLSWORTH RD & VARSITY DR,ANN ARBOR,2020-12-20 18:05:00,OUI OF LIQUOR / DRUGS,-83.72593580099993,42.229659500000025
210000720,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,2100 BLOCK W STADIUM BLVD,ANN ARBOR,2021-01-09 01:08:30,FRAUD,-83.77607769999997,42.274023500000055
211000009,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1600 BLOCK HILLRIDGE BLVD,ANN ARBOR,2021-01-09 20:15:30,LARCENY - ALL OTHER,-83.76956050099994,42.29461310000005
211000008,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,700 BLOCK S FOREST AVE,ANN ARBOR,2021-01-08 14:15:00,LARCENY - ALL OTHER,-83.73248979899995,42.272936800000025
210000024,AGGRAVATED ASSAULT,1303,AGG/FEL ASSAULT - FAMILY - STRONG ARM-DOMESTIC,A,1100 BLOCK NORMAN PL,ANN ARBOR,2021-01-01 05:41:00,ASSAULT - AGGRAVATED,-83.76921760099998,42.26750620100006
210000813,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2021-01-10 12:32:00,DAMAGE TO PROPERTY,-83.69815849899999,42.25797269900005
210000733,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,500 BLOCK N DIVISION ST,ANN ARBOR,2021-01-09 13:58:00,BURGLARY - RESIDENTIAL,-83.74327929999998,42.28626000000003
210000733,ALL OTHER,4801,RESISTING OFFICER,B,500 BLOCK N DIVISION ST,ANN ARBOR,2021-01-09 13:58:00,OBSTRUCTING POLICE,-83.74327929999998,42.28626000000003
210000733,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,500 BLOCK N DIVISION ST,ANN ARBOR,2021-01-09 13:58:00,WEAPONS OFFENSE,-83.74327929999998,42.28626000000003
210000733,WEAPON LAW VIOLATIONS,5275,POSSESSION OF FIREARM IN COMMISSION OF CRIME,A,500 BLOCK N DIVISION ST,ANN ARBOR,2021-01-09 13:58:00,WEAPONS OFFENSE,-83.74327929999998,42.28626000000003
200024212,FORCIBLE SODOMY,1173,CSC IST DEGREE -PENETRATION ORAL/ANAL,A,3200 BLOCK ROON THE BEN,ANN ARBOR,2020-07-30 15:29:00,SEX OFFENSES - CSC,-83.68925079999997,42.23693220000007
200038490,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2000 BLOCK HALL AVE,ANN ARBOR,2020-11-18 22:47:00,DAMAGE TO PROPERTY,-83.71978899999993,42.258507301000066
200039729,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,900 BLOCK CHURCH ST,ANN ARBOR,2020-12-03 19:55:30,LARCENY - ALL OTHER,-83.73410839999997,42.270915401000025
200039652,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,700 BLOCK MILLER AVE,ANN ARBOR,2020-12-01 00:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.75680509999995,42.284926400000074
200030955,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3500 BLOCK S STATE ST,ANN ARBOR,2020-09-17 02:15:00,LARCENY - FROM AUTO (LFA),-83.73659839899994,42.238971701000025
200039914,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3300 BLOCK WILLIAMSBURG DR,ANN ARBOR,2020-12-06 02:50:00,ASSAULT - AGGRAVATED,-83.69668359899998,42.23623279900005
210000919,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK E WILLIAM ST,ANN ARBOR,2021-01-11 18:21:00,DAMAGE TO PROPERTY,-83.74172389999995,42.27799759900006
210000705,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,2200 BLOCK S MAIN ST,ANN ARBOR,2021-01-09 07:54:00,ASSAULT - AGGRAVATED,-83.75164349999994,42.253779800000075
210001000,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,400 BLOCK DUNNINGTON DR,ANN ARBOR,2021-01-08 23:30:00,FRAUD,-83.78598319999998,42.277248600000064
210000881,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2700 BLOCK PAGE AVE,ANN ARBOR,2021-01-10 12:00:00,FRAUD,-83.72359889899997,42.24884120100006
210000959,ALL OTHER,3899,FAMILY OFFENSE (OTHER),B,3000 BLOCK BIRCH HOLLOW DR,ANN ARBOR,2021-01-11 21:57:00,FAMILY OFFENSE,-83.71891730099998,42.238388400000076
210000958,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,2000 BLOCK GREEN RD,ANN ARBOR,2021-01-07 20:35:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
200034663,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,500 BLOCK S MAIN ST,ANN ARBOR,2020-10-16 20:02:00,OUI OF LIQUOR / DRUGS,-83.74906749999997,42.27589400000005
200034663,DRIVING UNDER THE INFLUENCE,80412,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 2ND OFFENSE,B,500 BLOCK S MAIN ST,ANN ARBOR,2020-10-16 20:02:00,OUI OF LIQUOR / DRUGS,-83.74906749999997,42.27589400000005
200031051,INTIMIDATION,1381,AGGRAVATED STALKING (FELONY),A,200 BLOCK CHAPIN ST,ANN ARBOR,2020-09-17 20:33:00,INTIMIDATION / STALKING,-83.75329940099994,42.28253010000003
200031051,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,200 BLOCK CHAPIN ST,ANN ARBOR,2020-09-17 20:33:00,BURGLARY - ALL OTHER,-83.75329940099994,42.28253010000003
210000653,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,600 BLOCK W STADIUM BLVD,ANN ARBOR,2021-01-08 16:32:00,INTIMIDATION / STALKING,-83.75459489899998,42.264094700000044
210001031,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK BRAESIDE PL,ANN ARBOR,2021-01-13 03:52:00,ASSAULT - SIMPLE,-83.75885860099999,42.255940001000056
210001079,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-01-13 15:26:00,DAMAGE TO PROPERTY,-83.71819589999996,42.235226400000045
210000465,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,1400 BLOCK TRAVER ST,ANN ARBOR,2021-01-06 18:59:00,ASSAULT - AGGRAVATED,-83.73582470099996,42.29403560000003
210000359,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,700 BLOCK BARCLAY CT,ANN ARBOR,2021-01-05 14:03:00,LARCENY - ALL OTHER,-83.69033059899994,42.28537150000005
210001076,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2021-01-12 17:12:00,LARCENY - RETAIL FRAUD,-83.78156689899998,42.284853000000055
210000917,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK BRIARCREST DR,ANN ARBOR,2021-01-11 17:41:00,ASSAULT - SIMPLE,-83.74471709999995,42.24713650000007
211000011,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2300 BLOCK E STADIUM BLVD,ANN ARBOR,2021-01-12 16:30:00,LARCENY - ALL OTHER,-83.71302249999997,42.25840500000004
200017282,FORCIBLE FONDLING,1172,CSC 3RD DEGREE -PENETRATION PENIS/VAGINA,A,3300 BLOCK CREEK DR,ANN ARBOR,2020-06-03 11:49:00,SEX OFFENSES - CSC,-83.69776399999995,42.240125600000056
210001134,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,700 BLOCK MILLER AVE,ANN ARBOR,2021-01-14 02:04:00,PUBLIC PEACE,-83.75680509999995,42.284926400000074
210000976,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK WINDWOOD DR,ANN ARBOR,2021-01-12 12:51:00,ASSAULT - SIMPLE,-83.70571550099999,42.318899600000066
211000014,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,"800 BLOCK E HURON STREET, APT 5",ANN ARBOR,2021-01-13 12:53:00,LARCENY - ALL OTHER,-83.73911099899999,42.28139390000007
210001151,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,700 BLOCK BROOKS ST,ANN ARBOR,2021-01-14 10:36:00,OTHER - ORDINANCE VIOLATIONS,-83.75849289999996,42.28816370100003
200030241,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,600 BLOCK TURNER PARK CT,ANN ARBOR,2020-09-12 02:15:00,BURGLARY - ALL OTHER,-83.75519099899998,42.27369700000003
200030241,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK TURNER PARK CT,ANN ARBOR,2020-09-12 02:15:00,DAMAGE TO PROPERTY,-83.75519099899998,42.27369700000003
200036072,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK WILDT ST,ANN ARBOR,2020-10-29 01:41:00,DAMAGE TO PROPERTY,-83.74903489899998,42.289174900000035
200036074,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1200 BLOCK LINCOLNSHIRE LN,ANN ARBOR,2020-10-29 02:32:00,DAMAGE TO PROPERTY,-83.76346309999997,42.309349301000054
210001057,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,900 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-01-08 14:00:00,LARCENY - ALL OTHER,-83.74757489899997,42.24036790100007
210001057,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,900 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-01-08 14:00:00,DAMAGE TO PROPERTY,-83.74757489899997,42.24036790100007
210001220,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1000 BLOCK E UNIVERSITY,ANN ARBOR,2021-01-14 23:46:00,OTHER - ORDINANCE VIOLATIONS,-83.73531189999994,42.26894800000008
210000815,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3600 BLOCK GREEN BRIER BLVD,ANN ARBOR,2021-01-10 13:11:00,DAMAGE TO PROPERTY,-83.69001920099998,42.29848720000007
200041499,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,400 BLOCK WAYMARKET DR,ANN ARBOR,2020-12-24 07:37:00,MOTOR VEHICLE THEFT / FRAUD,-83.75486289999998,42.24258860000003
200039087,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK BROADWAY ST,ANN ARBOR,2020-11-25 14:50:00,ASSAULT - SIMPLE,-83.73786409899998,42.29020200000008
210001026,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,500 BLOCK S DIVISION ST,ANN ARBOR,2021-01-13 01:57:00,ASSAULT - AGGRAVATED,-83.74426340099996,42.27544850100003
210001353,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,3300 BLOCK BURBANK DR,ANN ARBOR,2021-01-16 12:10:00,FRAUD,-83.69174260099999,42.313244800000064
210001367,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-01-16 12:15:00,LARCENY - FROM AUTO (LFA),-83.74518809899996,42.24147490000007
210000749,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2021-01-09 16:41:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
210001338,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,600 BLOCK FIFTH ST,ANN ARBOR,2021-01-16 09:09:30,BURGLARY - RESIDENTIAL,-83.75622429899994,42.27369470100007
210001320,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1200 BLOCK S STATE ST,ANN ARBOR,2021-01-16 01:36:00,OBSTRUCTING JUSTICE,-83.74029169999994,42.26714840000005
210000685,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1900 BLOCK W LIBERTY ST,ANN ARBOR,2021-01-08 23:01:00,ASSAULT - AGGRAVATED,-83.77309850099994,42.27582589900004
210001237,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3600 BLOCK PARTRIDGE PATH,ANN ARBOR,2021-01-15 08:53:30,ASSAULT - SIMPLE,-83.72247489999995,42.23422450100003
210001249,AGGRAVATED ASSAULT,1303,AGG/FEL ASSAULT - FAMILY - STRONG ARM-DOMESTIC,A,100 BLOCK PACKARD ST,ANN ARBOR,2021-01-14 20:15:00,ASSAULT - AGGRAVATED,-83.74850740099998,42.276189499000054
210001499,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,900 BLOCK W. EISENHOWER ANN ARBOR MI 48104,ANN ARBOR,2021-01-17 15:30:00,INTIMIDATION / STALKING,-83.75800810099997,42.248429601000055
210000485,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1400 BLOCK TRAVER ST,ANN ARBOR,2021-01-07 00:45:00,ASSAULT - AGGRAVATED,-83.73582470099996,42.29403560000003
210001405,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,2400 BLOCK S HURON PKWY,ANN ARBOR,2021-01-16 18:22:00,BURGLARY - ALL OTHER,-83.69994399899997,42.25304420100008
210001592,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2021-01-18 13:21:00,LARCENY - RETAIL FRAUD,-83.68746029999994,42.25533640100008
200033957,DRIVING UNDER THE INFLUENCE,8028,OPERATING W/BLOOD ALCOHOL CONTENT OF .08% OR MORE,B,ASTOR AVE & WOODBURY DR,ANN ARBOR,2020-10-10 21:12:00,OUI OF LIQUOR / DRUGS,-83.73510679899994,42.25693000000007
200016803,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,PARTRIDGE PATH & STONE SCHOOL RD,ANN ARBOR,2020-05-29 12:55:00,FAMILY OFFENSE,-83.71963969899997,42.233055499000045
200025278,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3300 BLOCK PLATT RD,ANN ARBOR,2020-08-07 23:17:00,ASSAULT - SIMPLE,-83.69934189999998,42.24040420000006
200034757,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,200 BLOCK N MAPLE RD,ANN ARBOR,2020-10-17 17:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.78038759999998,42.28261080000004
200035675,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,700 BLOCK PACKARD ST,ANN ARBOR,2020-10-24 16:50:00,MOTOR VEHICLE THEFT / FRAUD,-83.73927499899997,42.26998930000008
210001236,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1700 BLOCK GREEN RD,ANN ARBOR,2021-01-11 10:30:00,FRAUD,-83.69257610099999,42.29817590000005
210001709,ALL OTHER,3605,INDECENT EXPOSURE,B,700 BLOCK HENRY ST,ANN ARBOR,2021-01-19 11:52:30,SEX OFFENSES - OTHER,-83.73963030099998,42.26159640100008
210001656,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,1700 BLOCK PLYMOUTH RD,ANN ARBOR,2021-01-19 07:38:00,INTIMIDATION / STALKING,-83.71953089999994,42.29843990000006
210001657,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK E HURON ST,ANN ARBOR,2021-01-17 10:00:00,OBSTRUCTING JUSTICE,-83.74563189899999,42.28105580000005
210001102,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK E EISENHOWER PKWY,ANN ARBOR,2021-01-13 19:15:00,ASSAULT - SIMPLE,-83.71435100099995,42.24358840000008
210001664,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,48100 BLOCK GRAND RIVER AVE,NOVI,2021-01-19 10:06:00,OBSTRUCTING JUSTICE,-83.52492769999998,42.49261640000003
200030431,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK E UNIVERSITY AVE,ANN ARBOR,2020-09-13 03:30:00,LARCENY - ALL OTHER,-83.73554009999998,42.274580300000025
200029974,FORCIBLE FONDLING,1172,CSC 3RD DEGREE -PENETRATION PENIS/VAGINA,A,1500 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-09-09 00:43:00,SEX OFFENSES - CSC,-83.75286379999994,42.23893779900004
200037320,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2020-11-08 16:30:00,ASSAULT - SIMPLE,-83.75595459999994,42.28489919900005
200036286,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK PACKARD ST,ANN ARBOR,2020-10-30 23:25:00,ASSAULT - SIMPLE,-83.74850740099998,42.276189499000054
200034268,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1600 BLOCK DICKEN DR,ANN ARBOR,2020-10-09 02:00:00,LARCENY - FROM AUTO (LFA),-83.77893359999996,42.260177500000054
200040204,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-12-09 17:38:00,LARCENY - ALL OTHER,-83.74757489899997,42.24036790100007
210001620,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,100 BLOCK S MAIN ST,ANN ARBOR,2021-01-18 14:05:00,LARCENY - RETAIL FRAUD,-83.74839489899995,42.28089250000005
210001718,RUNAWAY,7070,RUNAWAY,B,2700 BLOCK PACKARD RD,ANN ARBOR,2021-01-19 20:43:00,MISSING PERSON / RUNAWAY,-83.71333589899996,42.24256830000007
211000023,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,"800 BLOCK FULLER ST, APT 208",ANN ARBOR,2021-01-17 12:37:30,LARCENY - ALL OTHER,-83.73908829999993,42.28591620000003
210001314,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK S STATE ST,ANN ARBOR,2021-01-16 00:41:00,ASSAULT - SIMPLE,-83.74029169999994,42.26714840000005
210001745,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2900 BLOCK MARSHALL ST,ANN ARBOR,2021-01-19 07:45:00,FRAUD,-83.70241459899995,42.23861550000004
211000021,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3100 BLOCK SUNNYWOOD DR,ANN ARBOR,2021-01-19 02:30:00,LARCENY - FROM AUTO (LFA),-83.79203690099996,42.27937930000007
211000022,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,800 BLOCK FULLER ST,ANN ARBOR,2021-01-12 23:00:00,LARCENY - ALL OTHER,-83.73908829999993,42.28591620000003
211000018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,700 BLOCK ARCH ST,ANN ARBOR,2021-01-18 02:15:00,DAMAGE TO PROPERTY,-83.73987669899998,42.26927409900003
211000024,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1300 BLOCK S UNIVERSITY,ANN ARBOR,2021-01-15 23:19:30,LARCENY - ALL OTHER,-83.73278150099998,42.275179200000025
211000017,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1600 BLOCK PACKARD ST,ANN ARBOR,2021-01-16 13:00:00,LARCENY - ALL OTHER,-83.73168059899996,42.26224669900006
200037679,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2100 BLOCK MEDFORD RD,ANN ARBOR,2020-11-11 22:12:00,ASSAULT - SIMPLE,-83.71264089999994,42.257896999000025
200041280,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2020-12-21 17:00:00,ASSAULT - AGGRAVATED,-83.75165609899994,42.281772500000045
200015135,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK PACKARD ST,ANN ARBOR,2020-05-10 08:47:00,ASSAULT - SIMPLE,-83.73838279999995,42.26842520000008
200040305,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2020-12-10 20:25:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
200040938,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK CHELSEA CIR,ANN ARBOR,2020-12-17 17:47:00,DAMAGE TO PROPERTY,-83.71623979999998,42.23961650000007
210001871,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,300 BLOCK S MAIN ST,ANN ARBOR,2021-01-21 15:12:00,OTHER - ORDINANCE VIOLATIONS,-83.74902909999997,42.27880660000005
210001838,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2021-01-21 09:30:00,ASSAULT - SIMPLE,-83.74224199999998,42.28087240000008
210001200,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2021-01-14 11:07:30,LARCENY - ALL OTHER,-83.69114279999997,42.30548710000005
210001898,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,300 BLOCK E MADISON ST,ANN ARBOR,2021-01-21 17:45:00,FRAUD,-83.74518809999995,42.273860401000036
210001840,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2021-01-20 11:30:00,LARCENY - ALL OTHER,-83.74201869899997,42.27937040100005
210001776,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK EASY ST,ANN ARBOR,2021-01-20 15:11:00,DAMAGE TO PROPERTY,-83.70739700099995,42.25201450000003
210001809,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-01-20 19:45:00,LARCENY - FROM AUTO (LFA),-83.74149729899995,42.24053780000003
210001283,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1200 BLOCK S STATE ST,ANN ARBOR,2021-01-15 19:20:00,DAMAGE TO PROPERTY,-83.74029169999994,42.26714840000005
200020504,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,400 BLOCK W HURON ST,ANN ARBOR,2020-06-15 23:49:00,LARCENY - FROM AUTO (LFA),-83.75286739899997,42.281917100000044
200034722,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1900 BLOCK W LIBERTY ST,ANN ARBOR,2020-10-03 12:00:00,LARCENY - FROM AUTO (LFA),-83.77288220099996,42.27554749900003
210001958,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK GEDDES AVE,ANN ARBOR,2021-01-22 14:05:00,LARCENY - ALL OTHER,-83.73284259899998,42.27723300000008
211000030,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1000 BLOCK VAUGHN ST,ANN ARBOR,2021-01-19 15:20:00,LARCENY - ALL OTHER,-83.73668949999995,42.26914690000007
